"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Northern Ireland",1984,0.989489008762574,0.975846154896654,0.939772137432856,0.860413685630527,0.662041531058619,0.260467614620083,0.0158844267139175,0,0,0,0.973465792832413,0.955530667118745,0.912555597765316,0.799543577578279,0.539325175140619,0.145364859254281,0.00567686588759354,0,0,0
"Northern Ireland",1985,0.990159539885381,0.977534200774485,0.944903043982662,0.872729533394884,0.696570447474016,0.308706466972459,0.0236206891061949,0,0,0,0.974151502324069,0.961048967520958,0.919392842874727,0.819370688343889,0.577935472103765,0.183900667849727,0.00888668425171116,0,0,0
"Northern Ireland",1986,0.990963093779001,0.979018411692127,0.950623735988888,0.884489393471172,0.729385182454262,0.355192607009121,0.0337861596637254,0,0,0,0.975125805330382,0.96434507273665,0.926102155577471,0.83407382278193,0.609933881714731,0.224826058169189,0.0140159142556906,0,0,0
"Northern Ireland",1987,0.990772612991764,0.981298980882309,0.955259311336201,0.896131264907991,0.754618679828229,0.407007751796083,0.0504977525389911,0,0,0,0.975745090375876,0.967489323576062,0.934521297632897,0.84653593195825,0.645186142988912,0.275057371886825,0.0223503531964098,0,0,0
"Northern Ireland",1988,0.991447770510652,0.984300141232175,0.960827093669622,0.904790784929305,0.772992547569236,0.456678741210583,0.0719677567300541,0,0,0,0.977015922272182,0.969427315545915,0.940971249278551,0.861082747995962,0.673147195523208,0.319477502399935,0.034888964414351,0,0,0
"Northern Ireland",1989,0.992048987756534,0.985935940960148,0.965736349755384,0.91382601489904,0.796686941239604,0.509332943379864,0.0984006780486163,0,0,0,0.979540281026795,0.970904354191537,0.945752803007904,0.873846974953754,0.704053622356176,0.370683585586087,0.0491783336892502,0,0,0
"Northern Ireland",1990,0.993355808104795,0.98793687404244,0.96961773941888,0.919422371027846,0.820156582089117,0.557539955876971,0.130143194201943,0,0,0,0.981705406599142,0.973539684574123,0.950064369342798,0.887198532921601,0.734665813019323,0.417355283985177,0.067218906719106,0,0,0
"Northern Ireland",1991,0.993686767405934,0.988634966650955,0.97240382630613,0.929466421473241,0.841395241254933,0.601658999123291,0.172459550005203,0,0,0,0.982483415890185,0.975578010610048,0.954234885595053,0.898547861837312,0.76536207236005,0.466357534283664,0.0923539292180059,0,0,0
"Scotland",1970,0.953029385589524,0.893991431658177,0.748732801690285,0.442546290835665,0.0785685159396546,0,0,0,0,0,0.915697217982285,0.837581565023092,0.641484613544426,0.299458425957936,0.0338265036410059,0,0,0,0,0
"Scotland",1971,0.956875121165357,0.902732778230385,0.774559006250633,0.48365699866307,0.101046083997694,0,0,0,0,0,0.920897884816232,0.849188444050211,0.676548719455839,0.338170114850104,0.0465235422232499,0,0,0,0,0
"Scotland",1972,0.960250347410355,0.909602835694364,0.794756906442447,0.51825338317244,0.128072403744965,0,0,0,0,0,0.924615609852935,0.86247145449055,0.703840619504229,0.377469177789569,0.0608550701647291,0,0,0,0,0
"Scotland",1973,0.96331020820788,0.916997351142976,0.813253250097887,0.554827288345074,0.15920612670182,0,0,0,0,0,0.928396275146819,0.873597590004063,0.728911015059585,0.414037905844723,0.0814526322055021,0,0,0,0,0
"Scotland",1974,0.966439398406472,0.925232795675295,0.826671372078678,0.591432010830604,0.196343180994005,0.009613803612646,0,0,0,0,0.931561382414187,0.884057603540518,0.746284081088195,0.450056768482585,0.105371799891706,0.00309993309461209,0,0,0,0
"Scotland",1975,0.969199060296096,0.932017797498601,0.841011769128067,0.621215006644913,0.237428140387368,0.01589076485971,0,0,0,0,0.935025873839285,0.892944391783998,0.766074173688805,0.483152849377257,0.135174981296106,0.00536074457250287,0,0,0,0
"Scotland",1976,0.971125099465831,0.938473165882834,0.854962949297614,0.650557103971394,0.28097563684233,0.0245215793166946,0,0,0,0,0.939120696472424,0.902162781006992,0.785085056137248,0.516837110224531,0.168463627795721,0.00863791189202717,0,0,0,0
"Scotland",1977,0.973538146429663,0.94363796444067,0.867041559842189,0.679255551708049,0.32604290381077,0.0335213879737778,0,0,0,0,0.942497999980704,0.909224322896881,0.802189233766011,0.551228070454067,0.206063313680464,0.0129352789633179,0,0,0,0
"Scotland",1978,0.975447580188608,0.948749739340701,0.877642217639379,0.708683770146092,0.371226669432857,0.0475232469296863,0,0,0,0,0.945023873674171,0.914599217897405,0.81931029048421,0.588767036146793,0.241998442748845,0.0195012483922355,0,0,0,0
"Scotland",1979,0.977190797210833,0.952940022437036,0.888761349913652,0.735583755327092,0.418517685790996,0.0644876321460272,0,0,0,0,0.947622420512374,0.919532687047146,0.833602511564872,0.623337637528525,0.281817785277859,0.0287279193606059,0,0,0,0
"Scotland",1980,0.978402532752912,0.956209765664706,0.899069962066244,0.759723511618367,0.461212873237478,0.0885355499006905,0,0,0,0,0.949775911740024,0.924067451080641,0.847539810006405,0.656700002071977,0.321200833924229,0.0416483671222277,0,0,0,0
"Scotland",1981,0.979818655083626,0.960116353754737,0.907842839101244,0.785512502103573,0.503579359399738,0.113744650605013,0,0,0,0,0.953558295053694,0.929494275935285,0.859097941750504,0.691864512820965,0.362152167328768,0.057023994112509,0,0,0,0
"Scotland",1982,0.981317047082524,0.963449047463774,0.914421398214955,0.805295698873426,0.539219359932618,0.143947347057193,0,0,0,0,0.956841767816699,0.933703658169066,0.872397901639196,0.71947544340597,0.403385637715704,0.0743002365425299,0,0,0,0
"Scotland",1983,0.983073348088354,0.966591614941216,0.922050646537853,0.823959766880336,0.576466722461614,0.178306174429031,0,0,0,0,0.961023746204615,0.937774994180836,0.883687500530155,0.745155734367258,0.442114250044702,0.0991478413978592,0,0,0,0
"Scotland",1984,0.98444661778328,0.969680055370971,0.930010377393309,0.837624165472618,0.614100018086875,0.219386693608403,0.0127180530694608,0,0,0,0.964376856681865,0.940990964145984,0.894152885766754,0.763055794126518,0.480110749583032,0.127428891966839,0.00502608333390383,0,0,0
"Scotland",1985,0.985540818052564,0.972449956218809,0.936960734527352,0.852535283740669,0.644955109279228,0.264464194717097,0.0209348354279396,0,0,0,0.967210960983661,0.944302404124631,0.903285874897591,0.783159053159957,0.514824392444364,0.162437370235235,0.00861493758089871,0,0,0
"Scotland",1986,0.986708446508861,0.974479925568895,0.94354758297056,0.866536063684439,0.675544868227447,0.312120434974973,0.0321384566281718,0,0,0,0.969890048815188,0.948085619244344,0.912665831607818,0.802325100923917,0.549936374057496,0.201362380719996,0.0137468680194069,0,0,0
