"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Scotland",1978,0.954921304564137,0.919206418819835,0.854633311501975,0.68210199821693,0.306574346630958,0.0385780045195761,0,0,0,0,0.887271742150779,0.853821292067998,0.785464334358487,0.553104647940359,0.174288487530813,0.0135658089231396,0,0,0,0
"Scotland",1979,0.957336707516922,0.924612690631624,0.865328287282152,0.709025461034499,0.347633500753586,0.0524744091559053,0,0,0,0,0.886967693342525,0.856027034095815,0.799771172734177,0.586673182242418,0.206158178858554,0.0201391677717552,0,0,0,0
"Scotland",1980,0.95758781861942,0.927892932273679,0.876497874445515,0.732663569295357,0.386010010734071,0.0724703228244566,0,0,0,0,0.887626538966251,0.858450314853565,0.813155502139896,0.619986266686235,0.237652829684652,0.0295035252927588,0,0,0,0
"Scotland",1981,0.957767942905409,0.932180683730289,0.884821505605188,0.758700211712041,0.423579324203269,0.0933835120037169,0,0,0,0,0.889487059253469,0.862810490956255,0.823937976453414,0.655016038646625,0.270192689229543,0.0407354803609214,0,0,0,0
"Scotland",1982,0.959752887855443,0.935429519590998,0.891983435811806,0.777853861181532,0.455297575388922,0.118618948985308,0,0,0,0,0.891894246288479,0.865094158774151,0.837192963412214,0.681580692318938,0.301080221793975,0.0535311344892249,0,0,0,0
"Scotland",1983,0.962381918801859,0.938521535374834,0.899011824696335,0.796037566665001,0.488510208755727,0.147434632513698,0,0,0,0,0.895205084770984,0.868713592429373,0.846824247901512,0.705377097424777,0.330978475786791,0.0722609974087947,0,0,0,0
"Scotland",1984,0.963251229862655,0.941868757572772,0.90793760091596,0.809117882039339,0.521604192915258,0.182636067330168,0.0106734342464163,0,0,0,0.900132502604848,0.870194180786134,0.85585044757261,0.722015740539137,0.360829075201885,0.0940105236838227,0.00383659942988429,0,0,0
"Scotland",1985,0.962460694120389,0.94548462080091,0.913887651758125,0.823921421460674,0.548355192937693,0.221807086004687,0.0176109094538407,0,0,0,0.906102979982016,0.873484328008704,0.864142888896888,0.74136170379926,0.388745469791665,0.121420537430465,0.00662057171563586,0,0,0
"Scotland",1986,0.963123772771511,0.947062029710152,0.921267521202869,0.838286100085032,0.574980116103074,0.263216736762421,0.0271165457583636,0,0,0,0.911756390908422,0.875533051017289,0.873081947088722,0.760674269225093,0.418346596259916,0.152175204561008,0.0105978932072044,0,0,0
"Scotland",1987,0.964998814000369,0.949992789650928,0.926846172618891,0.850157956338924,0.602474406918361,0.306141065652981,0.0371140542242632,0,0,0,0.914275020913576,0.878696674482827,0.88039188496104,0.777271639292583,0.44804600297245,0.187400490881803,0.0158772961806055,0,0,0
