"country","transfusion_year","female_0 - 9","female_10 - 19","female_20 - 29","female_30 - 39","female_40 - 49","female_50 - 59","female_60 - 69","female_70 - 79","female_80 - 89","female_90+","male_0 - 9","male_10 - 19","male_20 - 29","male_30 - 39","male_40 - 49","male_50 - 59","male_60 - 69","male_70 - 79","male_80 - 89","male_90+"
"Wales",1974,0.927692057404311,0.872008687225021,0.750501846634191,0.476472342815364,0.0786634136060324,0.000498263368586019,0,0,0,0,0.846873682581911,0.795678331466609,0.653342542216098,0.324916318497486,0.0254335652224968,6.10095283765719e-05,0,0,0,0
"Wales",1975,0.931525674721345,0.878180523017637,0.770345400181992,0.5125434935511,0.104544490167883,0.00116772515312128,0,0,0,0,0.851404003660503,0.802764706340132,0.674577539639756,0.363475500446324,0.0369616113808056,0.000133046535011613,0,0,0,0
"Wales",1976,0.933086060043556,0.884570303923917,0.786581102928308,0.548637148314145,0.135042026055429,0.00241969685877528,0,0,0,0,0.852811009224033,0.812503078979971,0.695601496444779,0.401227838536373,0.0516939206360926,0.00027632869618048,0,0,0,0
"Wales",1977,0.935812893861025,0.891676784436965,0.801267022664329,0.584702325337676,0.169575534386947,0.00434984393892551,0,0,0,0,0.852617158029116,0.820286972829227,0.715353733244494,0.44106909161709,0.0704338203608218,0.000588696767900167,0,0,0,0
"Wales",1978,0.935644665553373,0.897465761317347,0.812955784435827,0.616421426578324,0.207954960294198,0.00774524848334999,0,0,0,0,0.851102835525255,0.824950689074247,0.734971708086068,0.480358732733712,0.0920759938942883,0.00138371581022671,0,0,0,0
"Wales",1979,0.938794931142294,0.902200014090654,0.824033344921662,0.643490879846066,0.245769209568481,0.0135714617921896,0,0,0,0,0.856182481636431,0.824627365763346,0.752535447760539,0.515231510660082,0.118302358351926,0.00260488745630974,0,0,0,0
"Wales",1980,0.940465137134056,0.908705739069185,0.834702875489023,0.664811470111997,0.281697408229196,0.0218845835992059,0,0,0,0,0.857753604209547,0.827928358078667,0.764193885398765,0.545460309963203,0.144677195444708,0.00468355586659033,0,0,0,0
"Wales",1981,0.942695818393496,0.912417202619837,0.843605942372336,0.694546676537125,0.319824572590976,0.0328691046405277,0,0,0,0,0.859371346106669,0.830366994194989,0.779599063458768,0.584164648130427,0.173110061122978,0.00818014777513697,0,0,0,0
"Wales",1982,0.944677021589426,0.917533952352369,0.855956192978566,0.718831472443654,0.357632328844651,0.0480413087852939,0,0,0,0,0.860816968535525,0.836013016852563,0.796338662644813,0.615137327466518,0.202140489211284,0.014025980377487,0,0,0,0
"Wales",1983,0.950121166695788,0.921069390084245,0.8658200936399,0.74122085534781,0.394979582384554,0.0672745980680197,0,0,0,0,0.864319540003687,0.839605509579459,0.81228432613518,0.644554362080102,0.232770437499711,0.0219737346065617,0,0,0,0
"Wales",1984,0.952517999630507,0.924376990562965,0.876246553061757,0.755360460847574,0.426790949425959,0.092060965075231,0.000738542744552307,0,0,0,0.872467533106411,0.844866767031059,0.823461879990539,0.6641947994864,0.266757908144164,0.0343381716326688,0.000136339020872324,0,0,0
"Wales",1985,0.955725687600913,0.927064250053462,0.8851364879827,0.774172004034245,0.459366679955662,0.122034842633025,0.00174317907716918,0,0,0,0.88131733478204,0.84909024088435,0.831163120529558,0.683735153045238,0.29932212432401,0.049006858105018,0.000291050760298665,0,0,0
"Wales",1986,0.955093298937132,0.930162555104713,0.892846187642066,0.79205139040744,0.493615252938949,0.158650570576415,0.00358938383173159,0,0,0,0.887958707143276,0.853834157746011,0.841595797822982,0.703021789161372,0.334474198963201,0.0687079411070126,0.000607089084828849,0,0,0
"Wales",1987,0.960594260127987,0.932888500160487,0.901487289360419,0.807805458245387,0.523667071696878,0.197790212867259,0.00647395833882318,0,0,0,0.893840093770875,0.858704306891705,0.85063616776245,0.723572541609201,0.370912131223549,0.0933019948118628,0.0012926014317505,0,0,0
"Wales",1988,0.965687077843235,0.934748571447814,0.907354270680529,0.818895610561466,0.554585743524029,0.240548744779516,0.0115078340908107,0,0,0,0.897323008345741,0.856328628581576,0.862432434406456,0.74320290643691,0.410113601091232,0.12227669802605,0.00302524401948956,0,0,0
"Wales",1989,0.969126231256622,0.937704159485606,0.91570235223493,0.830735840088587,0.579089322946404,0.284175227566192,0.020128309404048,0,0,0,0.909077949264509,0.861453584967826,0.867471918079178,0.761134890162578,0.441147206552969,0.156068416447692,0.00551851541845782,0,0,0
"Wales",1990,0.969082846795551,0.939644352432852,0.920852013755348,0.841334899125757,0.6051714262904,0.326408915388579,0.0323472230447991,0,0,0,0.911900954311883,0.862630807850379,0.87435275675249,0.774827150755613,0.467754336590637,0.189759229579083,0.00977637858908534,0,0,0
"Wales",1991,0.967955657485816,0.94338267280735,0.926765284174231,0.852597329913141,0.63586207213228,0.37137386469021,0.0480465783438814,0,0,0,0.91547761245178,0.87027958294073,0.877808283867334,0.791457965819082,0.506368911213085,0.225043037094996,0.0166989434348508,0,0,0
